,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,ham_f1,ham_f1,ham_f1,ham_f1,ham_f1,ham_f1,ham_precision,ham_precision,ham_precision,ham_precision,ham_precision,ham_precision,ham_recall,ham_recall,ham_recall,ham_recall,ham_recall,ham_recall,macro_f1,macro_f1,macro_f1,macro_f1,macro_f1,macro_f1,macro_precision,macro_precision,macro_precision,macro_precision,macro_precision,macro_precision,macro_recall,macro_recall,macro_recall,macro_recall,macro_recall,macro_recall,smishing_f1,smishing_f1,smishing_f1,smishing_f1,smishing_f1,smishing_f1,smishing_precision,smishing_precision,smishing_precision,smishing_precision,smishing_precision,smishing_precision,smishing_recall,smishing_recall,smishing_recall,smishing_recall,smishing_recall,smishing_recall,spam_f1,spam_f1,spam_f1,spam_f1,spam_f1,spam_f1,spam_precision,spam_precision,spam_precision,spam_precision,spam_precision,spam_precision,spam_recall,spam_recall,spam_recall,spam_recall,spam_recall,spam_recall
,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std,iqr,max,mean,median,min,std
experiment_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined,0.008403361344537785,0.9890756302521009,0.9769467787114845,0.9777310924369748,0.9596638655462185,0.006137873928718171,0.002579711319796729,0.999482669425763,0.995699644081599,0.9958677685950413,0.9907312049433573,0.001722171898331555,0.003087924690444499,1.0,0.9951274903200135,0.9948506694129763,0.9866666666666667,0.0024154928748212896,0.0031023784901758056,1.0,0.9962771458117889,0.9968976215098242,0.9906928645294726,0.002191246635988259,0.02702264862850423,0.9613959909119059,0.9263480941228468,0.9294625254394504,0.8615271759161517,0.020224310245823697,0.023819886755213404,0.9642240556831786,0.9306143581379785,0.931122399982041,0.8802031372889617,0.01875687793249196,0.03317633884590876,0.960790948290815,0.9238176860337011,0.9251918052171786,0.8530268567635703,0.02149471497769342,0.03417199756028444,0.9644268774703557,0.9149596873359597,0.9166653543927059,0.8582089552238806,0.023777779167699832,0.05146111631151007,0.967479674796748,0.9011916250712425,0.907686845375466,0.8098591549295775,0.03696588628645772,0.03968253968253965,0.9841269841269841,0.9301587301587301,0.9285714285714286,0.873015873015873,0.02453274119442068,0.05214423329133622,0.9312169312169312,0.868384950950982,0.8743421052631579,0.7325581395348837,0.03730556650794213,0.05054669634879527,0.9743589743589743,0.8955239590226798,0.8953488372093024,0.8111111111111111,0.03417884107957263,0.09278350515463918,0.9381443298969072,0.8450171821305842,0.8556701030927835,0.6494845360824743,0.057751192374554526
manual_only,0.010084033613445453,0.9672268907563025,0.9564985994397759,0.9571428571428572,0.9420168067226891,0.006228979555317342,0.0035457315595902594,0.9948453608247423,0.9890716528902761,0.9892362890825218,0.9827235772357723,0.0026755417055884232,0.007947794159098631,0.9917780061664954,0.9802816390979263,0.9807204415111047,0.9660339660339661,0.006006441888311932,0.0020682523267838704,1.0,0.9980466505802597,0.9979317476732161,0.9937952430196484,0.001651144707277033,0.04022189426709133,0.9006187120222208,0.8586836957903867,0.8624586371360554,0.7970832721620983,0.02510262259195487,0.025641886867796337,0.9165456914200633,0.8874622666204236,0.8892301632365955,0.8357978749904649,0.01675456963014692,0.04666940639872119,0.8894191796248321,0.8408835780969576,0.845557787052366,0.7762603204612182,0.028527353894416053,0.03861330666913565,0.9068825910931174,0.8650798826374523,0.8695652173913043,0.8097165991902834,0.022032383155281155,0.0632028229322158,0.9316239316239316,0.8622555052829844,0.8666646161417323,0.7647058823529411,0.04121244028387756,0.045634920634920695,0.9523809523809523,0.8701940035273369,0.873015873015873,0.7777777777777778,0.03440593644656333,0.09528384577119187,0.8043478260869565,0.7218995518434318,0.7340425531914894,0.5637583892617449,0.06023516589078028,0.05854568620313072,0.9777777777777777,0.8198496554803602,0.8202247191011236,0.7297297297297297,0.04401485237188698,0.1649484536082474,0.7938144329896907,0.6544100801832761,0.6907216494845361,0.41237113402061853,0.09911505818837865
synthetic_only,0.006722689075630256,0.17647058823529413,0.1664799253034547,0.16638655462184873,0.1546218487394958,0.004389973103081689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293062143395441,0.3462409230046766,0.27143873388512696,0.29072144413526047,0.18782218597063624,0.058162903420837554,0.16032249513336982,0.30565913215640983,0.20803000590837892,0.22043767152047822,0.11336001524680771,0.07047879586223973,0.02340042546228105,0.6243658975617739,0.5864458141663182,0.5866879397807232,0.5397643593519882,0.01714191526255815,0.46176049661425583,0.9003690036900369,0.651987119462672,0.7200010535187527,0.35365853658536583,0.20474473199824675,0.5259702569327313,0.8413793103448276,0.5335922466607502,0.5765567765567765,0.2188679245283019,0.2298842426196542,0.031746031746031744,1.0,0.9467372134038801,0.9523809523809523,0.8888888888888888,0.019774077217231595,0.06359311884750807,0.22193877551020408,0.16232908219270886,0.1530659615351914,0.11754229741763135,0.03162544863368613,0.039253401286139605,0.12663755458515283,0.09049777106438653,0.08405065445938906,0.06432748538011696,0.019433293380899018,0.061855670103092786,0.9072164948453608,0.8126002290950745,0.8144329896907216,0.6804123711340206,0.04792261070605745
