seed,model_name,experiment_id,true_label,predicted_label,count
15,LinearSVC,manual_only,spam,smishing,15
15,LinearSVC,manual_only,smishing,ham,2
15,LinearSVC,manual_only,smishing,spam,13
15,LinearSVC,manual_only,smishing,smishing,111
15,LinearSVC,synthetic_only,ham,ham,0
15,LinearSVC,synthetic_only,ham,spam,905
15,LinearSVC,synthetic_only,ham,smishing,62
15,LinearSVC,synthetic_only,spam,ham,0
15,LinearSVC,synthetic_only,spam,spam,81
15,LinearSVC,synthetic_only,spam,smishing,16
15,LinearSVC,synthetic_only,smishing,ham,0
15,LinearSVC,synthetic_only,smishing,spam,5
15,LinearSVC,synthetic_only,smishing,smishing,121
15,LinearSVC,combined,ham,ham,964
15,LinearSVC,combined,ham,spam,1
15,LinearSVC,combined,ham,smishing,2
15,LinearSVC,combined,spam,ham,4
15,LinearSVC,combined,spam,spam,84
15,LinearSVC,combined,spam,smishing,9
15,LinearSVC,combined,smishing,ham,1
15,LinearSVC,combined,smishing,spam,7
15,LinearSVC,combined,smishing,smishing,118
16,MultinomialNB,manual_only,ham,ham,967
16,MultinomialNB,manual_only,ham,spam,0
16,MultinomialNB,manual_only,ham,smishing,0
16,MultinomialNB,manual_only,spam,ham,23
16,MultinomialNB,manual_only,spam,spam,58
16,MultinomialNB,manual_only,spam,smishing,16
16,MultinomialNB,manual_only,smishing,ham,7
16,MultinomialNB,manual_only,smishing,spam,10
16,MultinomialNB,manual_only,smishing,smishing,109
16,MultinomialNB,synthetic_only,ham,ham,0
16,MultinomialNB,synthetic_only,ham,spam,617
16,MultinomialNB,synthetic_only,ham,smishing,350
16,MultinomialNB,synthetic_only,spam,ham,0
16,MultinomialNB,synthetic_only,spam,spam,84
16,MultinomialNB,synthetic_only,spam,smishing,13
16,MultinomialNB,synthetic_only,smishing,ham,0
16,MultinomialNB,synthetic_only,smishing,spam,9
16,MultinomialNB,synthetic_only,smishing,smishing,117
16,MultinomialNB,combined,ham,ham,965
16,MultinomialNB,combined,ham,spam,1
16,MultinomialNB,combined,ham,smishing,1
16,MultinomialNB,combined,spam,ham,5
16,MultinomialNB,combined,spam,spam,78
16,MultinomialNB,combined,spam,smishing,14
16,MultinomialNB,combined,smishing,ham,0
16,MultinomialNB,combined,smishing,spam,11
16,MultinomialNB,combined,smishing,smishing,115
16,LogisticRegression,manual_only,ham,ham,965
16,LogisticRegression,manual_only,ham,spam,2
16,LogisticRegression,manual_only,ham,smishing,0
16,LogisticRegression,manual_only,spam,ham,10
16,LogisticRegression,manual_only,spam,spam,76
16,LogisticRegression,manual_only,spam,smishing,11
16,LogisticRegression,manual_only,smishing,ham,4
16,LogisticRegression,manual_only,smishing,spam,19
16,LogisticRegression,manual_only,smishing,smishing,103
16,LogisticRegression,synthetic_only,ham,ham,0
16,LogisticRegression,synthetic_only,ham,spam,960
16,LogisticRegression,synthetic_only,ham,smishing,7
16,LogisticRegression,synthetic_only,spam,ham,0
16,LogisticRegression,synthetic_only,spam,spam,77
16,LogisticRegression,synthetic_only,spam,smishing,20
16,LogisticRegression,synthetic_only,smishing,ham,0
16,LogisticRegression,synthetic_only,smishing,spam,9
16,LogisticRegression,synthetic_only,smishing,smishing,117
16,LogisticRegression,combined,ham,ham,964
16,LogisticRegression,combined,ham,spam,3
16,LogisticRegression,combined,ham,smishing,0
16,LogisticRegression,combined,spam,ham,1
16,LogisticRegression,combined,spam,spam,89
16,LogisticRegression,combined,spam,smishing,7
16,LogisticRegression,combined,smishing,ham,1
16,LogisticRegression,combined,smishing,spam,12
16,LogisticRegression,combined,smishing,smishing,113
16,LinearSVC,manual_only,ham,ham,967
16,LinearSVC,manual_only,ham,spam,0
16,LinearSVC,manual_only,ham,smishing,0
16,LinearSVC,manual_only,spam,ham,11
16,LinearSVC,manual_only,spam,spam,75
16,LinearSVC,manual_only,spam,smishing,11
16,LinearSVC,manual_only,smishing,ham,4
16,LinearSVC,manual_only,smishing,spam,16
16,LinearSVC,manual_only,smishing,smishing,106
16,LinearSVC,synthetic_only,ham,ham,0
16,LinearSVC,synthetic_only,ham,spam,903
16,LinearSVC,synthetic_only,ham,smishing,64
16,LinearSVC,synthetic_only,spam,ham,0
16,LinearSVC,synthetic_only,spam,spam,81
16,LinearSVC,synthetic_only,spam,smishing,16
16,LinearSVC,synthetic_only,smishing,ham,0
16,LinearSVC,synthetic_only,smishing,spam,8
16,LinearSVC,synthetic_only,smishing,smishing,118
16,LinearSVC,combined,ham,ham,966
16,LinearSVC,combined,ham,spam,1
16,LinearSVC,combined,ham,smishing,0
16,LinearSVC,combined,spam,ham,1
16,LinearSVC,combined,spam,spam,90
16,LinearSVC,combined,spam,smishing,6
16,LinearSVC,combined,smishing,ham,0
16,LinearSVC,combined,smishing,spam,10
16,LinearSVC,combined,smishing,smishing,116
17,MultinomialNB,manual_only,ham,ham,967
17,MultinomialNB,manual_only,ham,spam,0
17,MultinomialNB,manual_only,ham,smishing,0
17,MultinomialNB,manual_only,spam,ham,24
17,MultinomialNB,manual_only,spam,spam,50
17,MultinomialNB,manual_only,spam,smishing,23
17,MultinomialNB,manual_only,smishing,ham,3
17,MultinomialNB,manual_only,smishing,spam,14
17,MultinomialNB,manual_only,smishing,smishing,109
17,MultinomialNB,synthetic_only,ham,ham,0
17,MultinomialNB,synthetic_only,ham,spam,603
17,MultinomialNB,synthetic_only,ham,smishing,364
17,MultinomialNB,synthetic_only,spam,ham,0
17,MultinomialNB,synthetic_only,spam,spam,81
17,MultinomialNB,synthetic_only,spam,smishing,16
17,MultinomialNB,synthetic_only,smishing,ham,0
17,MultinomialNB,synthetic_only,smishing,spam,9
17,MultinomialNB,synthetic_only,smishing,smishing,117
17,MultinomialNB,combined,ham,ham,962
17,MultinomialNB,combined,ham,spam,3
17,MultinomialNB,combined,ham,smishing,2
17,MultinomialNB,combined,spam,ham,5
17,MultinomialNB,combined,spam,spam,76
17,MultinomialNB,combined,spam,smishing,16
17,MultinomialNB,combined,smishing,ham,1
17,MultinomialNB,combined,smishing,spam,10
17,MultinomialNB,combined,smishing,smishing,115
17,LogisticRegression,manual_only,ham,ham,964
17,LogisticRegression,manual_only,ham,spam,3
17,LogisticRegression,manual_only,ham,smishing,0
17,LogisticRegression,manual_only,spam,ham,16
17,LogisticRegression,manual_only,spam,spam,69
17,LogisticRegression,manual_only,spam,smishing,12
17,LogisticRegression,manual_only,smishing,ham,1
17,LogisticRegression,manual_only,smishing,spam,21
17,LogisticRegression,manual_only,smishing,smishing,104
17,LogisticRegression,synthetic_only,ham,ham,0
17,LogisticRegression,synthetic_only,ham,spam,961
17,LogisticRegression,synthetic_only,ham,smishing,6
17,LogisticRegression,synthetic_only,spam,ham,0
17,LogisticRegression,synthetic_only,spam,spam,77
17,LogisticRegression,synthetic_only,spam,smishing,20
17,LogisticRegression,synthetic_only,smishing,ham,0
17,LogisticRegression,synthetic_only,smishing,spam,7
17,LogisticRegression,synthetic_only,smishing,smishing,119
17,LogisticRegression,combined,ham,ham,962
17,LogisticRegression,combined,ham,spam,4
17,LogisticRegression,combined,ham,smishing,1
17,LogisticRegression,combined,spam,ham,4
17,LogisticRegression,combined,spam,spam,85
17,LogisticRegression,combined,spam,smishing,8
17,LogisticRegression,combined,smishing,ham,1
17,LogisticRegression,combined,smishing,spam,11
17,LogisticRegression,combined,smishing,smishing,114
17,LinearSVC,manual_only,ham,ham,966
17,LinearSVC,manual_only,ham,spam,1
17,LinearSVC,manual_only,ham,smishing,0
17,LinearSVC,manual_only,spam,ham,15
17,LinearSVC,manual_only,spam,spam,69
17,LinearSVC,manual_only,spam,smishing,13
17,LinearSVC,manual_only,smishing,ham,1
17,LinearSVC,manual_only,smishing,spam,21
17,LinearSVC,manual_only,smishing,smishing,104
17,LinearSVC,synthetic_only,ham,ham,0
17,LinearSVC,synthetic_only,ham,spam,909
17,LinearSVC,synthetic_only,ham,smishing,58
17,LinearSVC,synthetic_only,spam,ham,0
17,LinearSVC,synthetic_only,spam,spam,85
17,LinearSVC,synthetic_only,spam,smishing,12
17,LinearSVC,synthetic_only,smishing,ham,0
17,LinearSVC,synthetic_only,smishing,spam,5
17,LinearSVC,synthetic_only,smishing,smishing,121
17,LinearSVC,combined,ham,ham,965
17,LinearSVC,combined,ham,spam,1
17,LinearSVC,combined,ham,smishing,1
17,LinearSVC,combined,spam,ham,2
17,LinearSVC,combined,spam,spam,84
17,LinearSVC,combined,spam,smishing,11
17,LinearSVC,combined,smishing,ham,0
17,LinearSVC,combined,smishing,spam,7
17,LinearSVC,combined,smishing,smishing,119
18,MultinomialNB,manual_only,ham,ham,965
18,MultinomialNB,manual_only,ham,spam,0
18,MultinomialNB,manual_only,ham,smishing,2
18,MultinomialNB,manual_only,spam,ham,17
18,MultinomialNB,manual_only,spam,spam,49
18,MultinomialNB,manual_only,spam,smishing,31
18,MultinomialNB,manual_only,smishing,ham,3
18,MultinomialNB,manual_only,smishing,spam,6
18,MultinomialNB,manual_only,smishing,smishing,117
18,MultinomialNB,synthetic_only,ham,ham,0
18,MultinomialNB,synthetic_only,ham,spam,590
18,MultinomialNB,synthetic_only,ham,smishing,377
18,MultinomialNB,synthetic_only,spam,ham,0
18,MultinomialNB,synthetic_only,spam,spam,77
18,MultinomialNB,synthetic_only,spam,smishing,20
18,MultinomialNB,synthetic_only,smishing,ham,0
18,MultinomialNB,synthetic_only,smishing,spam,8
18,MultinomialNB,synthetic_only,smishing,smishing,118
18,MultinomialNB,combined,ham,ham,961
18,MultinomialNB,combined,ham,spam,1
18,MultinomialNB,combined,ham,smishing,5
18,MultinomialNB,combined,spam,ham,5
18,MultinomialNB,combined,spam,spam,71
18,MultinomialNB,combined,spam,smishing,21
18,MultinomialNB,combined,smishing,ham,1
18,MultinomialNB,combined,smishing,spam,8
18,MultinomialNB,combined,smishing,smishing,117
18,LogisticRegression,manual_only,ham,ham,964
18,LogisticRegression,manual_only,ham,spam,1
18,LogisticRegression,manual_only,ham,smishing,2
18,LogisticRegression,manual_only,spam,ham,7
18,LogisticRegression,manual_only,spam,spam,61
18,LogisticRegression,manual_only,spam,smishing,29
18,LogisticRegression,manual_only,smishing,ham,3
18,LogisticRegression,manual_only,smishing,spam,11
18,LogisticRegression,manual_only,smishing,smishing,112
18,LogisticRegression,synthetic_only,ham,ham,0
18,LogisticRegression,synthetic_only,ham,spam,955
18,LogisticRegression,synthetic_only,ham,smishing,12
18,LogisticRegression,synthetic_only,spam,ham,0
18,LogisticRegression,synthetic_only,spam,spam,68
18,LogisticRegression,synthetic_only,spam,smishing,29
18,LogisticRegression,synthetic_only,smishing,ham,0
18,LogisticRegression,synthetic_only,smishing,spam,6
18,LogisticRegression,synthetic_only,smishing,smishing,120
18,LogisticRegression,combined,ham,ham,962
18,LogisticRegression,combined,ham,spam,3
18,LogisticRegression,combined,ham,smishing,2
18,LogisticRegression,combined,spam,ham,3
18,LogisticRegression,combined,spam,spam,74
18,LogisticRegression,combined,spam,smishing,20
18,LogisticRegression,combined,smishing,ham,3
18,LogisticRegression,combined,smishing,spam,8
18,LogisticRegression,combined,smishing,smishing,115
18,LinearSVC,manual_only,ham,ham,964
18,LinearSVC,manual_only,ham,spam,2
18,LinearSVC,manual_only,ham,smishing,1
18,LinearSVC,manual_only,spam,ham,7
18,LinearSVC,manual_only,spam,spam,62
18,LinearSVC,manual_only,spam,smishing,28
18,LinearSVC,manual_only,smishing,ham,2
18,LinearSVC,manual_only,smishing,spam,10
18,LinearSVC,manual_only,smishing,smishing,114
18,LinearSVC,synthetic_only,ham,ham,0
18,LinearSVC,synthetic_only,ham,spam,891
18,LinearSVC,synthetic_only,ham,smishing,76
18,LinearSVC,synthetic_only,spam,ham,0
18,LinearSVC,synthetic_only,spam,spam,72
18,LinearSVC,synthetic_only,spam,smishing,25
18,LinearSVC,synthetic_only,smishing,ham,0
18,LinearSVC,synthetic_only,smishing,spam,4
18,LinearSVC,synthetic_only,smishing,smishing,122
18,LinearSVC,combined,ham,ham,964
18,LinearSVC,combined,ham,spam,1
18,LinearSVC,combined,ham,smishing,2
18,LinearSVC,combined,spam,ham,4
18,LinearSVC,combined,spam,spam,76
18,LinearSVC,combined,spam,smishing,17
18,LinearSVC,combined,smishing,ham,0
18,LinearSVC,combined,smishing,spam,8
18,LinearSVC,combined,smishing,smishing,118
19,MultinomialNB,manual_only,ham,ham,965
19,MultinomialNB,manual_only,ham,spam,0
19,MultinomialNB,manual_only,ham,smishing,2
19,MultinomialNB,manual_only,spam,ham,13
19,MultinomialNB,manual_only,spam,spam,56
19,MultinomialNB,manual_only,spam,smishing,28
19,MultinomialNB,manual_only,smishing,ham,6
19,MultinomialNB,manual_only,smishing,spam,10
19,MultinomialNB,manual_only,smishing,smishing,110
19,MultinomialNB,synthetic_only,ham,ham,0
19,MultinomialNB,synthetic_only,ham,spam,607
19,MultinomialNB,synthetic_only,ham,smishing,360
19,MultinomialNB,synthetic_only,spam,ham,0
19,MultinomialNB,synthetic_only,spam,spam,78
19,MultinomialNB,synthetic_only,spam,smishing,19
19,MultinomialNB,synthetic_only,smishing,ham,0
19,MultinomialNB,synthetic_only,smishing,spam,8
19,MultinomialNB,synthetic_only,smishing,smishing,118
19,MultinomialNB,combined,ham,ham,964
19,MultinomialNB,combined,ham,spam,0
19,MultinomialNB,combined,ham,smishing,3
19,MultinomialNB,combined,spam,ham,2
19,MultinomialNB,combined,spam,spam,77
19,MultinomialNB,combined,spam,smishing,18
19,MultinomialNB,combined,smishing,ham,1
19,MultinomialNB,combined,smishing,spam,9
19,MultinomialNB,combined,smishing,smishing,116
19,LogisticRegression,manual_only,ham,ham,965
19,LogisticRegression,manual_only,ham,spam,0
19,LogisticRegression,manual_only,ham,smishing,2
19,LogisticRegression,manual_only,spam,ham,9
19,LogisticRegression,manual_only,spam,spam,71
19,LogisticRegression,manual_only,spam,smishing,17
19,LogisticRegression,manual_only,smishing,ham,4
19,LogisticRegression,manual_only,smishing,spam,18
19,LogisticRegression,manual_only,smishing,smishing,104
19,LogisticRegression,synthetic_only,ham,ham,0
19,LogisticRegression,synthetic_only,ham,spam,955
19,LogisticRegression,synthetic_only,ham,smishing,12
19,LogisticRegression,synthetic_only,spam,ham,0
19,LogisticRegression,synthetic_only,spam,spam,68
19,LogisticRegression,synthetic_only,spam,smishing,29
19,LogisticRegression,synthetic_only,smishing,ham,0
19,LogisticRegression,synthetic_only,smishing,spam,9
19,LogisticRegression,synthetic_only,smishing,smishing,117
19,LogisticRegression,combined,ham,ham,963
19,LogisticRegression,combined,ham,spam,1
19,LogisticRegression,combined,ham,smishing,3
19,LogisticRegression,combined,spam,ham,4
19,LogisticRegression,combined,spam,spam,79
19,LogisticRegression,combined,spam,smishing,14
19,LogisticRegression,combined,smishing,ham,3
19,LogisticRegression,combined,smishing,spam,11
19,LogisticRegression,combined,smishing,smishing,112
19,LinearSVC,manual_only,ham,ham,965
19,LinearSVC,manual_only,ham,spam,1
19,LinearSVC,manual_only,ham,smishing,1
19,LinearSVC,manual_only,spam,ham,10
19,LinearSVC,manual_only,spam,spam,69
19,LinearSVC,manual_only,spam,smishing,18
19,LinearSVC,manual_only,smishing,ham,5
19,LinearSVC,manual_only,smishing,spam,16
19,LinearSVC,manual_only,smishing,smishing,105
19,LinearSVC,synthetic_only,ham,ham,0
19,LinearSVC,synthetic_only,ham,spam,879
19,LinearSVC,synthetic_only,ham,smishing,88
19,LinearSVC,synthetic_only,spam,ham,0
19,LinearSVC,synthetic_only,spam,spam,76
19,LinearSVC,synthetic_only,spam,smishing,21
19,LinearSVC,synthetic_only,smishing,ham,0
19,LinearSVC,synthetic_only,smishing,spam,8
19,LinearSVC,synthetic_only,smishing,smishing,118
19,LinearSVC,combined,ham,ham,966
19,LinearSVC,combined,ham,spam,0
19,LinearSVC,combined,ham,smishing,1
19,LinearSVC,combined,spam,ham,3
19,LinearSVC,combined,spam,spam,83
19,LinearSVC,combined,spam,smishing,11
19,LinearSVC,combined,smishing,ham,1
19,LinearSVC,combined,smishing,spam,9
19,LinearSVC,combined,smishing,smishing,116
20,MultinomialNB,manual_only,ham,ham,966
20,MultinomialNB,manual_only,ham,spam,0
20,MultinomialNB,manual_only,ham,smishing,1
20,MultinomialNB,manual_only,spam,ham,20
20,MultinomialNB,manual_only,spam,spam,56
20,MultinomialNB,manual_only,spam,smishing,21
20,MultinomialNB,manual_only,smishing,ham,3
20,MultinomialNB,manual_only,smishing,spam,16
20,MultinomialNB,manual_only,smishing,smishing,107
20,MultinomialNB,synthetic_only,ham,ham,0
20,MultinomialNB,synthetic_only,ham,spam,614
20,MultinomialNB,synthetic_only,ham,smishing,353
20,MultinomialNB,synthetic_only,spam,ham,0
20,MultinomialNB,synthetic_only,spam,spam,85
20,MultinomialNB,synthetic_only,spam,smishing,12
20,MultinomialNB,synthetic_only,smishing,ham,0
20,MultinomialNB,synthetic_only,smishing,spam,7
20,MultinomialNB,synthetic_only,smishing,smishing,119
20,MultinomialNB,combined,ham,ham,962
20,MultinomialNB,combined,ham,spam,1
20,MultinomialNB,combined,ham,smishing,4
20,MultinomialNB,combined,spam,ham,4
20,MultinomialNB,combined,spam,spam,80
20,MultinomialNB,combined,spam,smishing,13
20,MultinomialNB,combined,smishing,ham,0
20,MultinomialNB,combined,smishing,spam,9
20,MultinomialNB,combined,smishing,smishing,117
20,LogisticRegression,manual_only,ham,ham,962
20,LogisticRegression,manual_only,ham,spam,3
20,LogisticRegression,manual_only,ham,smishing,2
20,LogisticRegression,manual_only,spam,ham,9
20,LogisticRegression,manual_only,spam,spam,75
20,LogisticRegression,manual_only,spam,smishing,13
20,LogisticRegression,manual_only,smishing,ham,0
20,LogisticRegression,manual_only,smishing,spam,19
20,LogisticRegression,manual_only,smishing,smishing,107
20,LogisticRegression,synthetic_only,ham,ham,0
20,LogisticRegression,synthetic_only,ham,spam,962
20,LogisticRegression,synthetic_only,ham,smishing,5
20,LogisticRegression,synthetic_only,spam,ham,0
20,LogisticRegression,synthetic_only,spam,spam,79
20,LogisticRegression,synthetic_only,spam,smishing,18
20,LogisticRegression,synthetic_only,smishing,ham,0
20,LogisticRegression,synthetic_only,smishing,spam,4
20,LogisticRegression,synthetic_only,smishing,smishing,122
20,LogisticRegression,combined,ham,ham,959
20,LogisticRegression,combined,ham,spam,5
20,LogisticRegression,combined,ham,smishing,3
20,LogisticRegression,combined,spam,ham,1
20,LogisticRegression,combined,spam,spam,89
20,LogisticRegression,combined,spam,smishing,7
20,LogisticRegression,combined,smishing,ham,0
20,LogisticRegression,combined,smishing,spam,11
20,LogisticRegression,combined,smishing,smishing,115
20,LinearSVC,manual_only,ham,ham,965
20,LinearSVC,manual_only,ham,spam,0
20,LinearSVC,manual_only,ham,smishing,2
20,LinearSVC,manual_only,spam,ham,8
20,LinearSVC,manual_only,spam,spam,74
20,LinearSVC,manual_only,spam,smishing,15
20,LinearSVC,manual_only,smishing,ham,0
20,LinearSVC,manual_only,smishing,spam,19
20,LinearSVC,manual_only,smishing,smishing,107
20,LinearSVC,synthetic_only,ham,ham,0
20,LinearSVC,synthetic_only,ham,spam,891
20,LinearSVC,synthetic_only,ham,smishing,76
20,LinearSVC,synthetic_only,spam,ham,0
20,LinearSVC,synthetic_only,spam,spam,84
20,LinearSVC,synthetic_only,spam,smishing,13
20,LinearSVC,synthetic_only,smishing,ham,0
20,LinearSVC,synthetic_only,smishing,spam,5
20,LinearSVC,synthetic_only,smishing,smishing,121
20,LinearSVC,combined,ham,ham,964
20,LinearSVC,combined,ham,spam,2
20,LinearSVC,combined,ham,smishing,1
20,LinearSVC,combined,spam,ham,0
20,LinearSVC,combined,spam,spam,89
20,LinearSVC,combined,spam,smishing,8
20,LinearSVC,combined,smishing,ham,0
20,LinearSVC,combined,smishing,spam,10
20,LinearSVC,combined,smishing,smishing,116
21,MultinomialNB,manual_only,ham,ham,967
21,MultinomialNB,manual_only,ham,spam,0
21,MultinomialNB,manual_only,ham,smishing,0
21,MultinomialNB,manual_only,spam,ham,27
21,MultinomialNB,manual_only,spam,spam,46
21,MultinomialNB,manual_only,spam,smishing,24
21,MultinomialNB,manual_only,smishing,ham,2
21,MultinomialNB,manual_only,smishing,spam,8
21,MultinomialNB,manual_only,smishing,smishing,116
21,MultinomialNB,synthetic_only,ham,ham,0
21,MultinomialNB,synthetic_only,ham,spam,573
21,MultinomialNB,synthetic_only,ham,smishing,394
21,MultinomialNB,synthetic_only,spam,ham,0
21,MultinomialNB,synthetic_only,spam,spam,79
21,MultinomialNB,synthetic_only,spam,smishing,18
21,MultinomialNB,synthetic_only,smishing,ham,0
21,MultinomialNB,synthetic_only,smishing,spam,8
21,MultinomialNB,synthetic_only,smishing,smishing,118
21,MultinomialNB,combined,ham,ham,964
21,MultinomialNB,combined,ham,spam,0
21,MultinomialNB,combined,ham,smishing,3
21,MultinomialNB,combined,spam,ham,5
21,MultinomialNB,combined,spam,spam,77
21,MultinomialNB,combined,spam,smishing,15
21,MultinomialNB,combined,smishing,ham,1
21,MultinomialNB,combined,smishing,spam,8
21,MultinomialNB,combined,smishing,smishing,117
21,LogisticRegression,manual_only,ham,ham,964
21,LogisticRegression,manual_only,ham,spam,3
21,LogisticRegression,manual_only,ham,smishing,0
21,LogisticRegression,manual_only,spam,ham,18
21,LogisticRegression,manual_only,spam,spam,63
21,LogisticRegression,manual_only,spam,smishing,16
21,LogisticRegression,manual_only,smishing,ham,1
21,LogisticRegression,manual_only,smishing,spam,12
21,LogisticRegression,manual_only,smishing,smishing,113
21,LogisticRegression,synthetic_only,ham,ham,0
21,LogisticRegression,synthetic_only,ham,spam,959
21,LogisticRegression,synthetic_only,ham,smishing,8
21,LogisticRegression,synthetic_only,spam,ham,0
21,LogisticRegression,synthetic_only,spam,spam,74
21,LogisticRegression,synthetic_only,spam,smishing,23
21,LogisticRegression,synthetic_only,smishing,ham,0
21,LogisticRegression,synthetic_only,smishing,spam,6
21,LogisticRegression,synthetic_only,smishing,smishing,120
21,LogisticRegression,combined,ham,ham,964
21,LogisticRegression,combined,ham,spam,2
21,LogisticRegression,combined,ham,smishing,1
21,LogisticRegression,combined,spam,ham,5
21,LogisticRegression,combined,spam,spam,83
21,LogisticRegression,combined,spam,smishing,9
21,LogisticRegression,combined,smishing,ham,0
21,LogisticRegression,combined,smishing,spam,7
21,LogisticRegression,combined,smishing,smishing,119
21,LinearSVC,manual_only,ham,ham,964
21,LinearSVC,manual_only,ham,spam,2
21,LinearSVC,manual_only,ham,smishing,1
21,LinearSVC,manual_only,spam,ham,20
21,LinearSVC,manual_only,spam,spam,59
21,LinearSVC,manual_only,spam,smishing,18
21,LinearSVC,manual_only,smishing,ham,0
21,LinearSVC,manual_only,smishing,spam,11
21,LinearSVC,manual_only,smishing,smishing,115
21,LinearSVC,synthetic_only,ham,ham,0
21,LinearSVC,synthetic_only,ham,spam,890
21,LinearSVC,synthetic_only,ham,smishing,77
21,LinearSVC,synthetic_only,spam,ham,0
21,LinearSVC,synthetic_only,spam,spam,79
21,LinearSVC,synthetic_only,spam,smishing,18
21,LinearSVC,synthetic_only,smishing,ham,0
21,LinearSVC,synthetic_only,smishing,spam,5
21,LinearSVC,synthetic_only,smishing,smishing,121
21,LinearSVC,combined,ham,ham,964
21,LinearSVC,combined,ham,spam,2
21,LinearSVC,combined,ham,smishing,1
21,LinearSVC,combined,spam,ham,4
21,LinearSVC,combined,spam,spam,84
21,LinearSVC,combined,spam,smishing,9
21,LinearSVC,combined,smishing,ham,0
21,LinearSVC,combined,smishing,spam,4
21,LinearSVC,combined,smishing,smishing,122
22,MultinomialNB,manual_only,ham,ham,966
22,MultinomialNB,manual_only,ham,spam,1
22,MultinomialNB,manual_only,ham,smishing,0
22,MultinomialNB,manual_only,spam,ham,19
22,MultinomialNB,manual_only,spam,spam,58
22,MultinomialNB,manual_only,spam,smishing,20
22,MultinomialNB,manual_only,smishing,ham,9
22,MultinomialNB,manual_only,smishing,spam,8
22,MultinomialNB,manual_only,smishing,smishing,109
22,MultinomialNB,synthetic_only,ham,ham,0
22,MultinomialNB,synthetic_only,ham,spam,570
22,MultinomialNB,synthetic_only,ham,smishing,397
22,MultinomialNB,synthetic_only,spam,ham,0
22,MultinomialNB,synthetic_only,spam,spam,80
22,MultinomialNB,synthetic_only,spam,smishing,17
22,MultinomialNB,synthetic_only,smishing,ham,0
22,MultinomialNB,synthetic_only,smishing,spam,10
22,MultinomialNB,synthetic_only,smishing,smishing,116
22,MultinomialNB,combined,ham,ham,964
22,MultinomialNB,combined,ham,spam,1
22,MultinomialNB,combined,ham,smishing,2
22,MultinomialNB,combined,spam,ham,4
22,MultinomialNB,combined,spam,spam,80
22,MultinomialNB,combined,spam,smishing,13
22,MultinomialNB,combined,smishing,ham,0
22,MultinomialNB,combined,smishing,spam,11
22,MultinomialNB,combined,smishing,smishing,115
22,LogisticRegression,manual_only,ham,ham,965
22,LogisticRegression,manual_only,ham,spam,2
22,LogisticRegression,manual_only,ham,smishing,0
22,LogisticRegression,manual_only,spam,ham,14
22,LogisticRegression,manual_only,spam,spam,70
22,LogisticRegression,manual_only,spam,smishing,13
22,LogisticRegression,manual_only,smishing,ham,3
22,LogisticRegression,manual_only,smishing,spam,13
22,LogisticRegression,manual_only,smishing,smishing,110
22,LogisticRegression,synthetic_only,ham,ham,0
22,LogisticRegression,synthetic_only,ham,spam,955
22,LogisticRegression,synthetic_only,ham,smishing,12
22,LogisticRegression,synthetic_only,spam,ham,0
22,LogisticRegression,synthetic_only,spam,spam,74
22,LogisticRegression,synthetic_only,spam,smishing,23
22,LogisticRegression,synthetic_only,smishing,ham,0
22,LogisticRegression,synthetic_only,smishing,spam,10
22,LogisticRegression,synthetic_only,smishing,smishing,116
22,LogisticRegression,combined,ham,ham,964
22,LogisticRegression,combined,ham,spam,2
22,LogisticRegression,combined,ham,smishing,1
22,LogisticRegression,combined,spam,ham,4
22,LogisticRegression,combined,spam,spam,83
22,LogisticRegression,combined,spam,smishing,10
22,LogisticRegression,combined,smishing,ham,0
22,LogisticRegression,combined,smishing,spam,12
22,LogisticRegression,combined,smishing,smishing,114
22,LinearSVC,manual_only,ham,ham,966
22,LinearSVC,manual_only,ham,spam,1
22,LinearSVC,manual_only,ham,smishing,0
22,LinearSVC,manual_only,spam,ham,13
22,LinearSVC,manual_only,spam,spam,70
22,LinearSVC,manual_only,spam,smishing,14
22,LinearSVC,manual_only,smishing,ham,3
22,LinearSVC,manual_only,smishing,spam,11
22,LinearSVC,manual_only,smishing,smishing,112
22,LinearSVC,synthetic_only,ham,ham,0
22,LinearSVC,synthetic_only,ham,spam,881
22,LinearSVC,synthetic_only,ham,smishing,86
22,LinearSVC,synthetic_only,spam,ham,0
22,LinearSVC,synthetic_only,spam,spam,78
22,LinearSVC,synthetic_only,spam,smishing,19
22,LinearSVC,synthetic_only,smishing,ham,0
22,LinearSVC,synthetic_only,smishing,spam,7
22,LinearSVC,synthetic_only,smishing,smishing,119
22,LinearSVC,combined,ham,ham,966
22,LinearSVC,combined,ham,spam,1
22,LinearSVC,combined,ham,smishing,0
22,LinearSVC,combined,spam,ham,2
22,LinearSVC,combined,spam,spam,84
22,LinearSVC,combined,spam,smishing,11
22,LinearSVC,combined,smishing,ham,0
22,LinearSVC,combined,smishing,spam,10
22,LinearSVC,combined,smishing,smishing,116
23,MultinomialNB,manual_only,ham,ham,967
23,MultinomialNB,manual_only,ham,spam,0
23,MultinomialNB,manual_only,ham,smishing,0
23,MultinomialNB,manual_only,spam,ham,19
23,MultinomialNB,manual_only,spam,spam,54
23,MultinomialNB,manual_only,spam,smishing,24
23,MultinomialNB,manual_only,smishing,ham,4
23,MultinomialNB,manual_only,smishing,spam,9
23,MultinomialNB,manual_only,smishing,smishing,113
23,MultinomialNB,synthetic_only,ham,ham,0
