seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
7,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.16638655462184873,0.11552287581699346,0.5910380188730704,0.19137871024663478,0.0,0.0,0.0,0.125,0.8762886597938144,0.2187902187902188,0.22156862745098038,0.8968253968253969,0.3553459119496855
7,MultinomialNB,combined,overlap_aware,7816,1190,0.973109243697479,0.9125828408593025,0.9211674676871534,0.916824920482342,0.9968847352024922,0.9927611168562565,0.9948186528497409,0.8571428571428571,0.865979381443299,0.8615384615384616,0.8837209302325582,0.9047619047619048,0.8941176470588236
7,LogisticRegression,manual_only,overlap_aware,4759,1190,0.9630252100840336,0.9042719228828172,0.877701536850355,0.8905370218800924,0.982635342185904,0.9948293691830403,0.9886947584789312,0.8064516129032258,0.7731958762886598,0.7894736842105263,0.923728813559322,0.8650793650793651,0.8934426229508197
7,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.15966386554621848,0.28453961755803986,0.5627556864670267,0.3238172569641354,0.0,0.0,0.0,0.07279693486590039,0.7835051546391752,0.13321647677475898,0.7808219178082192,0.9047619047619048,0.8382352941176471
7,LogisticRegression,combined,overlap_aware,7816,1190,0.9747899159663865,0.9224048012009574,0.9304130903348379,0.9255861864985876,0.9948186528497409,0.9927611168562565,0.9937888198757764,0.839622641509434,0.9175257731958762,0.8768472906403941,0.9327731092436975,0.8809523809523809,0.9061224489795918
7,LinearSVC,manual_only,overlap_aware,4759,1190,0.9638655462184874,0.9018699177906662,0.876464398628814,0.8887137719640171,0.9846625766871165,0.9958634953464323,0.9902313624678664,0.8111111111111111,0.7525773195876289,0.7807486631016043,0.9098360655737705,0.8809523809523809,0.8951612903225806
7,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.16806722689075632,0.21355027825332026,0.5955381006927398,0.2827938230923306,0.0,0.0,0.0,0.0856269113149847,0.865979381443299,0.15584415584415584,0.5550239234449761,0.9206349206349206,0.6925373134328359
7,LinearSVC,combined,overlap_aware,7816,1190,0.9857142857142858,0.9531808366170217,0.9571832959715559,0.9550904050497065,0.9979296066252588,0.9968976215098242,0.9974133471288154,0.91,0.9381443298969072,0.9238578680203046,0.9516129032258065,0.9365079365079365,0.944
8,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9529411764705882,0.8935267506388892,0.8209338599801185,0.847867134768896,0.971830985915493,0.9989658738366081,0.9852116267210607,0.8461538461538461,0.5670103092783505,0.6790123456790124,0.8625954198473282,0.8968253968253969,0.8793774319066148
8,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.16806722689075632,0.11932923886475799,0.594747177221404,0.19628906382706943,0.0,0.0,0.0,0.11823361823361823,0.8556701030927835,0.20775969962453067,0.23975409836065573,0.9285714285714286,0.3811074918566775
8,MultinomialNB,combined,overlap_aware,7816,1190,0.9739495798319328,0.9244981637133164,0.9191394059942765,0.9211934356407864,0.9937952430196484,0.9937952430196484,0.9937952430196484,0.9,0.8350515463917526,0.8663101604278075,0.8796992481203008,0.9285714285714286,0.9034749034749034
8,LogisticRegression,manual_only,overlap_aware,4759,1190,0.9638655462184874,0.9092940607706392,0.874163604704442,0.8909077919977818,0.9816700610997964,0.9968976215098242,0.9892252437147255,0.8295454545454546,0.7525773195876289,0.7891891891891892,0.9166666666666666,0.873015873015873,0.8943089430894309
8,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.1689075630252101,0.29983467170524325,0.595810832924235,0.34144455328143525,0.0,0.0,0.0,0.07758620689655173,0.8350515463917526,0.14198071866783524,0.821917808219178,0.9523809523809523,0.8823529411764706
8,LogisticRegression,combined,overlap_aware,7816,1190,0.9764705882352941,0.9299671555150756,0.9310305312874636,0.9304487544759371,0.9937952430196484,0.9937952430196484,0.9937952430196484,0.8686868686868687,0.8865979381443299,0.8775510204081632,0.9274193548387096,0.9126984126984127,0.92
8,LinearSVC,manual_only,overlap_aware,4759,1190,0.9621848739495799,0.9031103281531289,0.8641990350750572,0.8822527964244,0.9816887080366226,0.9979317476732161,0.9897435897435898,0.8333333333333334,0.7216494845360825,0.7734806629834254,0.8943089430894309,0.873015873015873,0.8835341365461847
8,LinearSVC,synthetic_only,overlap_aware,3057,1190,0.17058823529411765,0.219590074249659,0.6026836851579119,0.2901355929074479,0.0,0.0,0.0,0.08460754332313965,0.8556701030927835,0.15398886827458255,0.5741626794258373,0.9523809523809523,0.7164179104477612
8,LinearSVC,combined,overlap_aware,7816,1190,0.9840336134453781,0.9507993450249179,0.9479376733238715,0.9491577598015204,0.9968976215098242,0.9968976215098242,0.9968976215098242,0.9247311827956989,0.8865979381443299,0.9052631578947369,0.9307692307692308,0.9603174603174603,0.9453125
9,MultinomialNB,manual_only,overlap_aware,4759,1190,0.9453781512605042,0.8557894869400803,0.7931697188139154,0.8131007961312395,0.9767441860465116,0.9989658738366081,0.9877300613496932,0.8064516129032258,0.5154639175257731,0.6289308176100629,0.7841726618705036,0.8650793650793651,0.8226415094339623
9,MultinomialNB,synthetic_only,overlap_aware,3057,1190,0.16302521008403362,0.11442803319233526,0.574919543991709,0.18894417521623796,0.0,0.0,0.0,0.11403508771929824,0.8041237113402062,0.1997439180537772,0.22924901185770752,0.9206349206349206,0.3670886075949367
9,MultinomialNB,combined,overlap_aware,7816,1190,0.965546218487395,0.8936618918237714,0.8863569917685633,0.8881438980610277,0.994824016563147,0.9937952430196484,0.9943093636833937,0.8588235294117647,0.7525773195876289,0.8021978021978022,0.8273381294964028,0.9126984126984127,0.8679245283018868
9,LogisticRegression,manual_only,overlap_aware,4759,1190,0.9537815126050421,0.8679577045766577,0.8477381077888545,0.8575095853291058,0.9836233367451381,0.9937952430196484,0.9886831275720165,0.7473684210526316,0.7319587628865979,0.7395833333333334,0.8728813559322034,0.8174603174603174,0.8442622950819673
9,LogisticRegression,synthetic_only,overlap_aware,3057,1190,0.1546218487394958,0.2654328478964401,0.5397643593519882,0.31236051732946146,0.0,0.0,0.0,0.06504854368932039,0.6907216494845361,0.1188997338065661,0.73125,0.9285714285714286,0.8181818181818182
