seed,model_name,experiment_id,duplicate_mode,n_train,n_test,accuracy,macro_precision,macro_recall,macro_f1,ham_precision,ham_recall,ham_f1,spam_precision,spam_recall,spam_f1,smishing_precision,smishing_recall,smishing_f1
7,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9537815126050421,0.9003119251862971,0.8212785687012492,0.8497326134540769,0.9718592964824121,1.0,0.9857288481141692,0.873015873015873,0.5670103092783505,0.6875,0.8560606060606061,0.8968253968253969,0.875968992248062
7,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9672268907563025,0.9032630018351279,0.9032959196606997,0.9024602659575919,0.9937759336099585,0.9906928645294726,0.9922320041429311,0.8777777777777778,0.8144329896907216,0.8449197860962567,0.8382352941176471,0.9047619047619048,0.8702290076335878
7,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9722689075630252,0.9187684296379949,0.916940118098979,0.9174908128256138,0.9937888198757764,0.9927611168562565,0.9932747025349198,0.8913043478260869,0.845360824742268,0.8677248677248677,0.8712121212121212,0.9126984126984127,0.8914728682170543
7,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9630252100840336,0.9042719228828172,0.877701536850355,0.8905370218800924,0.982635342185904,0.9948293691830403,0.9886947584789312,0.8064516129032258,0.7731958762886598,0.7894736842105263,0.923728813559322,0.8650793650793651,0.8934426229508197
7,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9689075630252101,0.9070656936492675,0.901684543178589,0.9037673005675927,0.9937952430196484,0.9937952430196484,0.9937952430196484,0.8777777777777778,0.8144329896907216,0.8449197860962567,0.849624060150376,0.8968253968253969,0.8725868725868726
7,LogisticRegression,combined,drop_exact_duplicates,11151,1190,0.9781512605042016,0.9317079450616897,0.9394852304638124,0.9351087205692896,0.9958549222797928,0.9937952430196484,0.994824016563147,0.8653846153846154,0.9278350515463918,0.8955223880597015,0.9338842975206612,0.8968253968253969,0.9149797570850202
7,LinearSVC,manual_only,drop_exact_duplicates,4759,1190,0.9638655462184874,0.9018699177906662,0.876464398628814,0.8887137719640171,0.9846625766871165,0.9958634953464323,0.9902313624678664,0.8111111111111111,0.7525773195876289,0.7807486631016043,0.9098360655737705,0.8809523809523809,0.8951612903225806
7,LinearSVC,synthetic_only,drop_exact_duplicates,4759,1190,0.9831932773109243,0.9473796405614587,0.9445732236966684,0.945968182562953,0.996900826446281,0.9979317476732161,0.9974160206718347,0.9166666666666666,0.9072164948453608,0.9119170984455959,0.9285714285714286,0.9285714285714286,0.9285714285714286
7,LinearSVC,combined,drop_exact_duplicates,11151,1190,0.9865546218487395,0.9581539268477931,0.9560181342396504,0.9567720814949195,0.9969040247678018,0.9989658738366081,0.9979338842975206,0.9108910891089109,0.9484536082474226,0.9292929292929293,0.9666666666666667,0.9206349206349206,0.943089430894309
8,MultinomialNB,manual_only,drop_exact_duplicates,4759,1190,0.9529411764705882,0.8935267506388892,0.8209338599801185,0.847867134768896,0.971830985915493,0.9989658738366081,0.9852116267210607,0.8461538461538461,0.5670103092783505,0.6790123456790124,0.8625954198473282,0.8968253968253969,0.8793774319066148
8,MultinomialNB,synthetic_only,drop_exact_duplicates,4759,1190,0.9672268907563025,0.9058729973200196,0.9001322257753562,0.9005194336120868,0.9937759336099585,0.9906928645294726,0.9922320041429311,0.8928571428571429,0.7731958762886598,0.8287292817679558,0.8309859154929577,0.9365079365079365,0.8805970149253731
8,MultinomialNB,combined,drop_exact_duplicates,11151,1190,0.9764705882352941,0.9322582329050517,0.9255660434777484,0.928080702327625,0.9948293691830403,0.9948293691830403,0.9948293691830403,0.9213483146067416,0.845360824742268,0.8817204301075269,0.8805970149253731,0.9365079365079365,0.9076923076923077
8,LogisticRegression,manual_only,drop_exact_duplicates,4759,1190,0.9638655462184874,0.9092940607706392,0.874163604704442,0.8909077919977818,0.9816700610997964,0.9968976215098242,0.9892252437147255,0.8295454545454546,0.7525773195876289,0.7891891891891892,0.9166666666666666,0.873015873015873,0.8943089430894309
8,LogisticRegression,synthetic_only,drop_exact_duplicates,4759,1190,0.9722689075630252,0.9229642683702587,0.9114756302892637,0.9160956632300506,0.9917440660474717,0.9937952430196484,0.9927685950413223,0.896551724137931,0.8041237113402062,0.8478260869565217,0.8805970149253731,0.9365079365079365,0.9076923076923077
