seed,model_name,experiment_id,true_label,predicted_label,count
8,LogisticRegression,manual_only,spam,ham,15
8,LogisticRegression,manual_only,spam,spam,73
8,LogisticRegression,manual_only,spam,smishing,9
8,LogisticRegression,manual_only,smishing,ham,3
8,LogisticRegression,manual_only,smishing,spam,13
8,LogisticRegression,manual_only,smishing,smishing,110
8,LogisticRegression,synthetic_only,ham,ham,961
8,LogisticRegression,synthetic_only,ham,spam,3
8,LogisticRegression,synthetic_only,ham,smishing,3
8,LogisticRegression,synthetic_only,spam,ham,6
8,LogisticRegression,synthetic_only,spam,spam,78
8,LogisticRegression,synthetic_only,spam,smishing,13
8,LogisticRegression,synthetic_only,smishing,ham,2
8,LogisticRegression,synthetic_only,smishing,spam,6
8,LogisticRegression,synthetic_only,smishing,smishing,118
8,LogisticRegression,combined,ham,ham,963
8,LogisticRegression,combined,ham,spam,1
8,LogisticRegression,combined,ham,smishing,3
8,LogisticRegression,combined,spam,ham,3
8,LogisticRegression,combined,spam,spam,88
8,LogisticRegression,combined,spam,smishing,6
8,LogisticRegression,combined,smishing,ham,1
8,LogisticRegression,combined,smishing,spam,10
8,LogisticRegression,combined,smishing,smishing,115
8,LinearSVC,manual_only,ham,ham,965
8,LinearSVC,manual_only,ham,spam,1
8,LinearSVC,manual_only,ham,smishing,1
8,LinearSVC,manual_only,spam,ham,15
8,LinearSVC,manual_only,spam,spam,70
8,LinearSVC,manual_only,spam,smishing,12
8,LinearSVC,manual_only,smishing,ham,3
8,LinearSVC,manual_only,smishing,spam,13
8,LinearSVC,manual_only,smishing,smishing,110
8,LinearSVC,synthetic_only,ham,ham,962
8,LinearSVC,synthetic_only,ham,spam,3
8,LinearSVC,synthetic_only,ham,smishing,2
8,LinearSVC,synthetic_only,spam,ham,4
8,LinearSVC,synthetic_only,spam,spam,83
8,LinearSVC,synthetic_only,spam,smishing,10
8,LinearSVC,synthetic_only,smishing,ham,2
8,LinearSVC,synthetic_only,smishing,spam,4
8,LinearSVC,synthetic_only,smishing,smishing,120
8,LinearSVC,combined,ham,ham,966
8,LinearSVC,combined,ham,spam,0
8,LinearSVC,combined,ham,smishing,1
8,LinearSVC,combined,spam,ham,3
8,LinearSVC,combined,spam,spam,87
8,LinearSVC,combined,spam,smishing,7
8,LinearSVC,combined,smishing,ham,0
8,LinearSVC,combined,smishing,spam,5
8,LinearSVC,combined,smishing,smishing,121
9,MultinomialNB,manual_only,ham,ham,966
9,MultinomialNB,manual_only,ham,spam,0
9,MultinomialNB,manual_only,ham,smishing,1
9,MultinomialNB,manual_only,spam,ham,18
9,MultinomialNB,manual_only,spam,spam,50
9,MultinomialNB,manual_only,spam,smishing,29
9,MultinomialNB,manual_only,smishing,ham,5
9,MultinomialNB,manual_only,smishing,spam,12
9,MultinomialNB,manual_only,smishing,smishing,109
9,MultinomialNB,synthetic_only,ham,ham,960
9,MultinomialNB,synthetic_only,ham,spam,0
9,MultinomialNB,synthetic_only,ham,smishing,7
9,MultinomialNB,synthetic_only,spam,ham,2
9,MultinomialNB,synthetic_only,spam,spam,72
9,MultinomialNB,synthetic_only,spam,smishing,23
9,MultinomialNB,synthetic_only,smishing,ham,0
9,MultinomialNB,synthetic_only,smishing,spam,10
9,MultinomialNB,synthetic_only,smishing,smishing,116
9,MultinomialNB,combined,ham,ham,961
9,MultinomialNB,combined,ham,spam,1
9,MultinomialNB,combined,ham,smishing,5
9,MultinomialNB,combined,spam,ham,3
9,MultinomialNB,combined,spam,spam,75
9,MultinomialNB,combined,spam,smishing,19
9,MultinomialNB,combined,smishing,ham,0
9,MultinomialNB,combined,smishing,spam,10
9,MultinomialNB,combined,smishing,smishing,116
9,LogisticRegression,manual_only,ham,ham,961
9,LogisticRegression,manual_only,ham,spam,5
9,LogisticRegression,manual_only,ham,smishing,1
9,LogisticRegression,manual_only,spam,ham,12
9,LogisticRegression,manual_only,spam,spam,71
9,LogisticRegression,manual_only,spam,smishing,14
9,LogisticRegression,manual_only,smishing,ham,4
9,LogisticRegression,manual_only,smishing,spam,19
9,LogisticRegression,manual_only,smishing,smishing,103
9,LogisticRegression,synthetic_only,ham,ham,959
9,LogisticRegression,synthetic_only,ham,spam,4
9,LogisticRegression,synthetic_only,ham,smishing,4
9,LogisticRegression,synthetic_only,spam,ham,2
9,LogisticRegression,synthetic_only,spam,spam,79
9,LogisticRegression,synthetic_only,spam,smishing,16
9,LogisticRegression,synthetic_only,smishing,ham,3
9,LogisticRegression,synthetic_only,smishing,spam,7
9,LogisticRegression,synthetic_only,smishing,smishing,116
9,LogisticRegression,combined,ham,ham,961
9,LogisticRegression,combined,ham,spam,3
9,LogisticRegression,combined,ham,smishing,3
9,LogisticRegression,combined,spam,ham,2
9,LogisticRegression,combined,spam,spam,84
9,LogisticRegression,combined,spam,smishing,11
9,LogisticRegression,combined,smishing,ham,2
9,LogisticRegression,combined,smishing,spam,7
9,LogisticRegression,combined,smishing,smishing,117
9,LinearSVC,manual_only,ham,ham,964
9,LinearSVC,manual_only,ham,spam,2
9,LinearSVC,manual_only,ham,smishing,1
9,LinearSVC,manual_only,spam,ham,14
9,LinearSVC,manual_only,spam,spam,68
9,LinearSVC,manual_only,spam,smishing,15
9,LinearSVC,manual_only,smishing,ham,3
9,LinearSVC,manual_only,smishing,spam,18
9,LinearSVC,manual_only,smishing,smishing,105
9,LinearSVC,synthetic_only,ham,ham,961
9,LinearSVC,synthetic_only,ham,spam,1
9,LinearSVC,synthetic_only,ham,smishing,5
9,LinearSVC,synthetic_only,spam,ham,2
9,LinearSVC,synthetic_only,spam,spam,84
9,LinearSVC,synthetic_only,spam,smishing,11
9,LinearSVC,synthetic_only,smishing,ham,1
9,LinearSVC,synthetic_only,smishing,spam,5
9,LinearSVC,synthetic_only,smishing,smishing,120
9,LinearSVC,combined,ham,ham,966
9,LinearSVC,combined,ham,spam,0
9,LinearSVC,combined,ham,smishing,1
9,LinearSVC,combined,spam,ham,2
9,LinearSVC,combined,spam,spam,89
9,LinearSVC,combined,spam,smishing,6
9,LinearSVC,combined,smishing,ham,0
9,LinearSVC,combined,smishing,spam,6
9,LinearSVC,combined,smishing,smishing,120
10,MultinomialNB,manual_only,ham,ham,967
10,MultinomialNB,manual_only,ham,spam,0
10,MultinomialNB,manual_only,ham,smishing,0
10,MultinomialNB,manual_only,spam,ham,20
10,MultinomialNB,manual_only,spam,spam,47
10,MultinomialNB,manual_only,spam,smishing,30
10,MultinomialNB,manual_only,smishing,ham,4
10,MultinomialNB,manual_only,smishing,spam,8
10,MultinomialNB,manual_only,smishing,smishing,114
10,MultinomialNB,synthetic_only,ham,ham,964
10,MultinomialNB,synthetic_only,ham,spam,1
10,MultinomialNB,synthetic_only,ham,smishing,2
10,MultinomialNB,synthetic_only,spam,ham,8
10,MultinomialNB,synthetic_only,spam,spam,65
10,MultinomialNB,synthetic_only,spam,smishing,24
10,MultinomialNB,synthetic_only,smishing,ham,0
10,MultinomialNB,synthetic_only,smishing,spam,9
10,MultinomialNB,synthetic_only,smishing,smishing,117
10,MultinomialNB,combined,ham,ham,964
10,MultinomialNB,combined,ham,spam,0
10,MultinomialNB,combined,ham,smishing,3
10,MultinomialNB,combined,spam,ham,7
10,MultinomialNB,combined,spam,spam,66
10,MultinomialNB,combined,spam,smishing,24
10,MultinomialNB,combined,smishing,ham,0
10,MultinomialNB,combined,smishing,spam,11
10,MultinomialNB,combined,smishing,smishing,115
10,LogisticRegression,manual_only,ham,ham,964
10,LogisticRegression,manual_only,ham,spam,2
10,LogisticRegression,manual_only,ham,smishing,1
10,LogisticRegression,manual_only,spam,ham,17
10,LogisticRegression,manual_only,spam,spam,54
10,LogisticRegression,manual_only,spam,smishing,26
10,LogisticRegression,manual_only,smishing,ham,2
10,LogisticRegression,manual_only,smishing,spam,18
10,LogisticRegression,manual_only,smishing,smishing,106
10,LogisticRegression,synthetic_only,ham,ham,963
10,LogisticRegression,synthetic_only,ham,spam,3
10,LogisticRegression,synthetic_only,ham,smishing,1
10,LogisticRegression,synthetic_only,spam,ham,5
10,LogisticRegression,synthetic_only,spam,spam,69
10,LogisticRegression,synthetic_only,spam,smishing,23
10,LogisticRegression,synthetic_only,smishing,ham,1
10,LogisticRegression,synthetic_only,smishing,spam,7
10,LogisticRegression,synthetic_only,smishing,smishing,118
10,LogisticRegression,combined,ham,ham,963
10,LogisticRegression,combined,ham,spam,3
10,LogisticRegression,combined,ham,smishing,1
10,LogisticRegression,combined,spam,ham,4
10,LogisticRegression,combined,spam,spam,74
10,LogisticRegression,combined,spam,smishing,19
10,LogisticRegression,combined,smishing,ham,0
10,LogisticRegression,combined,smishing,spam,10
10,LogisticRegression,combined,smishing,smishing,116
10,LinearSVC,manual_only,ham,ham,967
10,LinearSVC,manual_only,ham,spam,0
10,LinearSVC,manual_only,ham,smishing,0
10,LinearSVC,manual_only,spam,ham,16
10,LinearSVC,manual_only,spam,spam,58
10,LinearSVC,manual_only,spam,smishing,23
10,LinearSVC,manual_only,smishing,ham,1
10,LinearSVC,manual_only,smishing,spam,17
10,LinearSVC,manual_only,smishing,smishing,108
10,LinearSVC,synthetic_only,ham,ham,966
10,LinearSVC,synthetic_only,ham,spam,1
10,LinearSVC,synthetic_only,ham,smishing,0
10,LinearSVC,synthetic_only,spam,ham,4
10,LinearSVC,synthetic_only,spam,spam,74
10,LinearSVC,synthetic_only,spam,smishing,19
10,LinearSVC,synthetic_only,smishing,ham,1
10,LinearSVC,synthetic_only,smishing,spam,6
10,LinearSVC,synthetic_only,smishing,smishing,119
10,LinearSVC,combined,ham,ham,967
10,LinearSVC,combined,ham,spam,0
10,LinearSVC,combined,ham,smishing,0
10,LinearSVC,combined,spam,ham,4
10,LinearSVC,combined,spam,spam,77
10,LinearSVC,combined,spam,smishing,16
10,LinearSVC,combined,smishing,ham,0
10,LinearSVC,combined,smishing,spam,9
10,LinearSVC,combined,smishing,smishing,117
11,MultinomialNB,manual_only,ham,ham,967
11,MultinomialNB,manual_only,ham,spam,0
11,MultinomialNB,manual_only,ham,smishing,0
11,MultinomialNB,manual_only,spam,ham,18
11,MultinomialNB,manual_only,spam,spam,52
11,MultinomialNB,manual_only,spam,smishing,27
11,MultinomialNB,manual_only,smishing,ham,3
11,MultinomialNB,manual_only,smishing,spam,10
11,MultinomialNB,manual_only,smishing,smishing,113
11,MultinomialNB,synthetic_only,ham,ham,958
11,MultinomialNB,synthetic_only,ham,spam,0
11,MultinomialNB,synthetic_only,ham,smishing,9
11,MultinomialNB,synthetic_only,spam,ham,6
11,MultinomialNB,synthetic_only,spam,spam,71
11,MultinomialNB,synthetic_only,spam,smishing,20
11,MultinomialNB,synthetic_only,smishing,ham,0
11,MultinomialNB,synthetic_only,smishing,spam,6
11,MultinomialNB,synthetic_only,smishing,smishing,120
11,MultinomialNB,combined,ham,ham,965
11,MultinomialNB,combined,ham,spam,0
11,MultinomialNB,combined,ham,smishing,2
11,MultinomialNB,combined,spam,ham,4
11,MultinomialNB,combined,spam,spam,82
11,MultinomialNB,combined,spam,smishing,11
11,MultinomialNB,combined,smishing,ham,0
11,MultinomialNB,combined,smishing,spam,6
11,MultinomialNB,combined,smishing,smishing,120
11,LogisticRegression,manual_only,ham,ham,964
11,LogisticRegression,manual_only,ham,spam,2
11,LogisticRegression,manual_only,ham,smishing,1
11,LogisticRegression,manual_only,spam,ham,11
11,LogisticRegression,manual_only,spam,spam,71
11,LogisticRegression,manual_only,spam,smishing,15
11,LogisticRegression,manual_only,smishing,ham,0
11,LogisticRegression,manual_only,smishing,spam,23
11,LogisticRegression,manual_only,smishing,smishing,103
11,LogisticRegression,synthetic_only,ham,ham,963
11,LogisticRegression,synthetic_only,ham,spam,2
11,LogisticRegression,synthetic_only,ham,smishing,2
11,LogisticRegression,synthetic_only,spam,ham,2
11,LogisticRegression,synthetic_only,spam,spam,81
11,LogisticRegression,synthetic_only,spam,smishing,14
11,LogisticRegression,synthetic_only,smishing,ham,1
11,LogisticRegression,synthetic_only,smishing,spam,6
11,LogisticRegression,synthetic_only,smishing,smishing,119
11,LogisticRegression,combined,ham,ham,962
11,LogisticRegression,combined,ham,spam,3
11,LogisticRegression,combined,ham,smishing,2
11,LogisticRegression,combined,spam,ham,2
11,LogisticRegression,combined,spam,spam,90
11,LogisticRegression,combined,spam,smishing,5
11,LogisticRegression,combined,smishing,ham,0
11,LogisticRegression,combined,smishing,spam,8
11,LogisticRegression,combined,smishing,smishing,118
11,LinearSVC,manual_only,ham,ham,966
11,LinearSVC,manual_only,ham,spam,0
11,LinearSVC,manual_only,ham,smishing,1
11,LinearSVC,manual_only,spam,ham,12
11,LinearSVC,manual_only,spam,spam,69
11,LinearSVC,manual_only,spam,smishing,16
11,LinearSVC,manual_only,smishing,ham,0
11,LinearSVC,manual_only,smishing,spam,22
11,LinearSVC,manual_only,smishing,smishing,104
11,LinearSVC,synthetic_only,ham,ham,966
11,LinearSVC,synthetic_only,ham,spam,0
11,LinearSVC,synthetic_only,ham,smishing,1
11,LinearSVC,synthetic_only,spam,ham,2
11,LinearSVC,synthetic_only,spam,spam,88
11,LinearSVC,synthetic_only,spam,smishing,7
11,LinearSVC,synthetic_only,smishing,ham,0
11,LinearSVC,synthetic_only,smishing,spam,3
11,LinearSVC,synthetic_only,smishing,smishing,123
11,LinearSVC,combined,ham,ham,967
11,LinearSVC,combined,ham,spam,0
11,LinearSVC,combined,ham,smishing,0
11,LinearSVC,combined,spam,ham,1
11,LinearSVC,combined,spam,spam,91
11,LinearSVC,combined,spam,smishing,5
11,LinearSVC,combined,smishing,ham,0
11,LinearSVC,combined,smishing,spam,4
11,LinearSVC,combined,smishing,smishing,122
12,MultinomialNB,manual_only,ham,ham,965
12,MultinomialNB,manual_only,ham,spam,0
12,MultinomialNB,manual_only,ham,smishing,2
12,MultinomialNB,manual_only,spam,ham,20
12,MultinomialNB,manual_only,spam,spam,51
12,MultinomialNB,manual_only,spam,smishing,26
12,MultinomialNB,manual_only,smishing,ham,2
12,MultinomialNB,manual_only,smishing,spam,10
12,MultinomialNB,manual_only,smishing,smishing,114
12,MultinomialNB,synthetic_only,ham,ham,959
12,MultinomialNB,synthetic_only,ham,spam,1
12,MultinomialNB,synthetic_only,ham,smishing,7
12,MultinomialNB,synthetic_only,spam,ham,2
12,MultinomialNB,synthetic_only,spam,spam,73
12,MultinomialNB,synthetic_only,spam,smishing,22
12,MultinomialNB,synthetic_only,smishing,ham,0
12,MultinomialNB,synthetic_only,smishing,spam,5
12,MultinomialNB,synthetic_only,smishing,smishing,121
12,MultinomialNB,combined,ham,ham,963
12,MultinomialNB,combined,ham,spam,0
12,MultinomialNB,combined,ham,smishing,4
12,MultinomialNB,combined,spam,ham,3
12,MultinomialNB,combined,spam,spam,78
12,MultinomialNB,combined,spam,smishing,16
12,MultinomialNB,combined,smishing,ham,0
12,MultinomialNB,combined,smishing,spam,6
12,MultinomialNB,combined,smishing,smishing,120
12,LogisticRegression,manual_only,ham,ham,961
12,LogisticRegression,manual_only,ham,spam,5
12,LogisticRegression,manual_only,ham,smishing,1
12,LogisticRegression,manual_only,spam,ham,12
12,LogisticRegression,manual_only,spam,spam,72
12,LogisticRegression,manual_only,spam,smishing,13
12,LogisticRegression,manual_only,smishing,ham,2
12,LogisticRegression,manual_only,smishing,spam,13
12,LogisticRegression,manual_only,smishing,smishing,111
12,LogisticRegression,synthetic_only,ham,ham,958
12,LogisticRegression,synthetic_only,ham,spam,4
12,LogisticRegression,synthetic_only,ham,smishing,5
12,LogisticRegression,synthetic_only,spam,ham,1
12,LogisticRegression,synthetic_only,spam,spam,76
12,LogisticRegression,synthetic_only,spam,smishing,20
12,LogisticRegression,synthetic_only,smishing,ham,1
12,LogisticRegression,synthetic_only,smishing,spam,5
12,LogisticRegression,synthetic_only,smishing,smishing,120
12,LogisticRegression,combined,ham,ham,959
12,LogisticRegression,combined,ham,spam,4
12,LogisticRegression,combined,ham,smishing,4
12,LogisticRegression,combined,spam,ham,1
12,LogisticRegression,combined,spam,spam,85
12,LogisticRegression,combined,spam,smishing,11
12,LogisticRegression,combined,smishing,ham,1
12,LogisticRegression,combined,smishing,spam,5
12,LogisticRegression,combined,smishing,smishing,120
12,LinearSVC,manual_only,ham,ham,963
12,LinearSVC,manual_only,ham,spam,2
12,LinearSVC,manual_only,ham,smishing,2
12,LinearSVC,manual_only,spam,ham,12
12,LinearSVC,manual_only,spam,spam,71
12,LinearSVC,manual_only,spam,smishing,14
12,LinearSVC,manual_only,smishing,ham,2
12,LinearSVC,manual_only,smishing,spam,13
12,LinearSVC,manual_only,smishing,smishing,111
12,LinearSVC,synthetic_only,ham,ham,960
12,LinearSVC,synthetic_only,ham,spam,2
12,LinearSVC,synthetic_only,ham,smishing,5
12,LinearSVC,synthetic_only,spam,ham,1
12,LinearSVC,synthetic_only,spam,spam,82
12,LinearSVC,synthetic_only,spam,smishing,14
12,LinearSVC,synthetic_only,smishing,ham,1
12,LinearSVC,synthetic_only,smishing,spam,4
12,LinearSVC,synthetic_only,smishing,smishing,121
12,LinearSVC,combined,ham,ham,965
12,LinearSVC,combined,ham,spam,1
12,LinearSVC,combined,ham,smishing,1
12,LinearSVC,combined,spam,ham,1
12,LinearSVC,combined,spam,spam,87
12,LinearSVC,combined,spam,smishing,9
12,LinearSVC,combined,smishing,ham,0
12,LinearSVC,combined,smishing,spam,5
12,LinearSVC,combined,smishing,smishing,121
13,MultinomialNB,manual_only,ham,ham,967
13,MultinomialNB,manual_only,ham,spam,0
13,MultinomialNB,manual_only,ham,smishing,0
13,MultinomialNB,manual_only,spam,ham,24
13,MultinomialNB,manual_only,spam,spam,51
13,MultinomialNB,manual_only,spam,smishing,22
13,MultinomialNB,manual_only,smishing,ham,5
13,MultinomialNB,manual_only,smishing,spam,6
13,MultinomialNB,manual_only,smishing,smishing,115
13,MultinomialNB,synthetic_only,ham,ham,964
13,MultinomialNB,synthetic_only,ham,spam,1
13,MultinomialNB,synthetic_only,ham,smishing,2
13,MultinomialNB,synthetic_only,spam,ham,4
13,MultinomialNB,synthetic_only,spam,spam,75
13,MultinomialNB,synthetic_only,spam,smishing,18
13,MultinomialNB,synthetic_only,smishing,ham,2
13,MultinomialNB,synthetic_only,smishing,spam,5
13,MultinomialNB,synthetic_only,smishing,smishing,119
13,MultinomialNB,combined,ham,ham,966
13,MultinomialNB,combined,ham,spam,0
13,MultinomialNB,combined,ham,smishing,1
13,MultinomialNB,combined,spam,ham,5
13,MultinomialNB,combined,spam,spam,76
13,MultinomialNB,combined,spam,smishing,16
13,MultinomialNB,combined,smishing,ham,1
13,MultinomialNB,combined,smishing,spam,5
13,MultinomialNB,combined,smishing,smishing,120
13,LogisticRegression,manual_only,ham,ham,966
13,LogisticRegression,manual_only,ham,spam,1
13,LogisticRegression,manual_only,ham,smishing,0
13,LogisticRegression,manual_only,spam,ham,12
13,LogisticRegression,manual_only,spam,spam,73
13,LogisticRegression,manual_only,spam,smishing,12
13,LogisticRegression,manual_only,smishing,ham,9
13,LogisticRegression,manual_only,smishing,spam,11
13,LogisticRegression,manual_only,smishing,smishing,106
13,LogisticRegression,synthetic_only,ham,ham,964
13,LogisticRegression,synthetic_only,ham,spam,2
13,LogisticRegression,synthetic_only,ham,smishing,1
13,LogisticRegression,synthetic_only,spam,ham,4
13,LogisticRegression,synthetic_only,spam,spam,76
13,LogisticRegression,synthetic_only,spam,smishing,17
13,LogisticRegression,synthetic_only,smishing,ham,3
13,LogisticRegression,synthetic_only,smishing,spam,3
13,LogisticRegression,synthetic_only,smishing,smishing,120
13,LogisticRegression,combined,ham,ham,965
13,LogisticRegression,combined,ham,spam,1
13,LogisticRegression,combined,ham,smishing,1
13,LogisticRegression,combined,spam,ham,4
13,LogisticRegression,combined,spam,spam,83
13,LogisticRegression,combined,spam,smishing,10
13,LogisticRegression,combined,smishing,ham,2
13,LogisticRegression,combined,smishing,spam,5
13,LogisticRegression,combined,smishing,smishing,119
13,LinearSVC,manual_only,ham,ham,967
13,LinearSVC,manual_only,ham,spam,0
13,LinearSVC,manual_only,ham,smishing,0
13,LinearSVC,manual_only,spam,ham,12
13,LinearSVC,manual_only,spam,spam,72
13,LinearSVC,manual_only,spam,smishing,13
13,LinearSVC,manual_only,smishing,ham,4
13,LinearSVC,manual_only,smishing,spam,11
13,LinearSVC,manual_only,smishing,smishing,111
13,LinearSVC,synthetic_only,ham,ham,965
13,LinearSVC,synthetic_only,ham,spam,1
13,LinearSVC,synthetic_only,ham,smishing,1
13,LinearSVC,synthetic_only,spam,ham,3
13,LinearSVC,synthetic_only,spam,spam,82
13,LinearSVC,synthetic_only,spam,smishing,12
13,LinearSVC,synthetic_only,smishing,ham,1
13,LinearSVC,synthetic_only,smishing,spam,5
13,LinearSVC,synthetic_only,smishing,smishing,120
13,LinearSVC,combined,ham,ham,967
13,LinearSVC,combined,ham,spam,0
13,LinearSVC,combined,ham,smishing,0
13,LinearSVC,combined,spam,ham,4
13,LinearSVC,combined,spam,spam,85
13,LinearSVC,combined,spam,smishing,8
13,LinearSVC,combined,smishing,ham,0
13,LinearSVC,combined,smishing,spam,5
13,LinearSVC,combined,smishing,smishing,121
14,MultinomialNB,manual_only,ham,ham,965
14,MultinomialNB,manual_only,ham,spam,1
14,MultinomialNB,manual_only,ham,smishing,1
14,MultinomialNB,manual_only,spam,ham,19
14,MultinomialNB,manual_only,spam,spam,56
14,MultinomialNB,manual_only,spam,smishing,22
14,MultinomialNB,manual_only,smishing,ham,4
14,MultinomialNB,manual_only,smishing,spam,8
14,MultinomialNB,manual_only,smishing,smishing,114
14,MultinomialNB,synthetic_only,ham,ham,961
14,MultinomialNB,synthetic_only,ham,spam,1
14,MultinomialNB,synthetic_only,ham,smishing,5
14,MultinomialNB,synthetic_only,spam,ham,4
14,MultinomialNB,synthetic_only,spam,spam,79
14,MultinomialNB,synthetic_only,spam,smishing,14
14,MultinomialNB,synthetic_only,smishing,ham,1
14,MultinomialNB,synthetic_only,smishing,spam,3
14,MultinomialNB,synthetic_only,smishing,smishing,122
14,MultinomialNB,combined,ham,ham,964
14,MultinomialNB,combined,ham,spam,1
14,MultinomialNB,combined,ham,smishing,2
14,MultinomialNB,combined,spam,ham,4
14,MultinomialNB,combined,spam,spam,79
14,MultinomialNB,combined,spam,smishing,14
14,MultinomialNB,combined,smishing,ham,1
14,MultinomialNB,combined,smishing,spam,4
14,MultinomialNB,combined,smishing,smishing,121
14,LogisticRegression,manual_only,ham,ham,965
14,LogisticRegression,manual_only,ham,spam,2
14,LogisticRegression,manual_only,ham,smishing,0
14,LogisticRegression,manual_only,spam,ham,9
14,LogisticRegression,manual_only,spam,spam,73
14,LogisticRegression,manual_only,spam,smishing,15
14,LogisticRegression,manual_only,smishing,ham,3
14,LogisticRegression,manual_only,smishing,spam,14
14,LogisticRegression,manual_only,smishing,smishing,109
14,LogisticRegression,synthetic_only,ham,ham,964
14,LogisticRegression,synthetic_only,ham,spam,1
14,LogisticRegression,synthetic_only,ham,smishing,2
14,LogisticRegression,synthetic_only,spam,ham,5
14,LogisticRegression,synthetic_only,spam,spam,79
14,LogisticRegression,synthetic_only,spam,smishing,13
14,LogisticRegression,synthetic_only,smishing,ham,2
14,LogisticRegression,synthetic_only,smishing,spam,4
14,LogisticRegression,synthetic_only,smishing,smishing,120
14,LogisticRegression,combined,ham,ham,964
14,LogisticRegression,combined,ham,spam,3
14,LogisticRegression,combined,ham,smishing,0
14,LogisticRegression,combined,spam,ham,4
14,LogisticRegression,combined,spam,spam,85
14,LogisticRegression,combined,spam,smishing,8
14,LogisticRegression,combined,smishing,ham,1
14,LogisticRegression,combined,smishing,spam,5
14,LogisticRegression,combined,smishing,smishing,120
14,LinearSVC,manual_only,ham,ham,965
14,LinearSVC,manual_only,ham,spam,2
14,LinearSVC,manual_only,ham,smishing,0
14,LinearSVC,manual_only,spam,ham,9
14,LinearSVC,manual_only,spam,spam,73
14,LinearSVC,manual_only,spam,smishing,15
14,LinearSVC,manual_only,smishing,ham,2
14,LinearSVC,manual_only,smishing,spam,14
14,LinearSVC,manual_only,smishing,smishing,110
14,LinearSVC,synthetic_only,ham,ham,964
14,LinearSVC,synthetic_only,ham,spam,1
14,LinearSVC,synthetic_only,ham,smishing,2
14,LinearSVC,synthetic_only,spam,ham,4
14,LinearSVC,synthetic_only,spam,spam,85
14,LinearSVC,synthetic_only,spam,smishing,8
14,LinearSVC,synthetic_only,smishing,ham,2
14,LinearSVC,synthetic_only,smishing,spam,1
14,LinearSVC,synthetic_only,smishing,smishing,123
14,LinearSVC,combined,ham,ham,967
14,LinearSVC,combined,ham,spam,0
14,LinearSVC,combined,ham,smishing,0
14,LinearSVC,combined,spam,ham,4
14,LinearSVC,combined,spam,spam,84
14,LinearSVC,combined,spam,smishing,9
14,LinearSVC,combined,smishing,ham,1
14,LinearSVC,combined,smishing,spam,4
14,LinearSVC,combined,smishing,smishing,121
15,MultinomialNB,manual_only,ham,ham,966
15,MultinomialNB,manual_only,ham,spam,0
15,MultinomialNB,manual_only,ham,smishing,1
15,MultinomialNB,manual_only,spam,ham,27
15,MultinomialNB,manual_only,spam,spam,52
15,MultinomialNB,manual_only,spam,smishing,18
15,MultinomialNB,manual_only,smishing,ham,4
15,MultinomialNB,manual_only,smishing,spam,7
15,MultinomialNB,manual_only,smishing,smishing,115
15,MultinomialNB,synthetic_only,ham,ham,960
15,MultinomialNB,synthetic_only,ham,spam,0
15,MultinomialNB,synthetic_only,ham,smishing,7
15,MultinomialNB,synthetic_only,spam,ham,8
15,MultinomialNB,synthetic_only,spam,spam,71
15,MultinomialNB,synthetic_only,spam,smishing,18
15,MultinomialNB,synthetic_only,smishing,ham,0
15,MultinomialNB,synthetic_only,smishing,spam,5
15,MultinomialNB,synthetic_only,smishing,smishing,121
15,MultinomialNB,combined,ham,ham,965
15,MultinomialNB,combined,ham,spam,0
15,MultinomialNB,combined,ham,smishing,2
15,MultinomialNB,combined,spam,ham,7
15,MultinomialNB,combined,spam,spam,77
15,MultinomialNB,combined,spam,smishing,13
15,MultinomialNB,combined,smishing,ham,0
15,MultinomialNB,combined,smishing,spam,6
15,MultinomialNB,combined,smishing,smishing,120
15,LogisticRegression,manual_only,ham,ham,963
15,LogisticRegression,manual_only,ham,spam,2
15,LogisticRegression,manual_only,ham,smishing,2
15,LogisticRegression,manual_only,spam,ham,15
15,LogisticRegression,manual_only,spam,spam,69
15,LogisticRegression,manual_only,spam,smishing,13
15,LogisticRegression,manual_only,smishing,ham,2
15,LogisticRegression,manual_only,smishing,spam,15
15,LogisticRegression,manual_only,smishing,smishing,109
15,LogisticRegression,synthetic_only,ham,ham,963
15,LogisticRegression,synthetic_only,ham,spam,0
15,LogisticRegression,synthetic_only,ham,smishing,4
15,LogisticRegression,synthetic_only,spam,ham,3
15,LogisticRegression,synthetic_only,spam,spam,79
15,LogisticRegression,synthetic_only,spam,smishing,15
15,LogisticRegression,synthetic_only,smishing,ham,1
15,LogisticRegression,synthetic_only,smishing,spam,5
15,LogisticRegression,synthetic_only,smishing,smishing,120
15,LogisticRegression,combined,ham,ham,962
15,LogisticRegression,combined,ham,spam,2
15,LogisticRegression,combined,ham,smishing,3
15,LogisticRegression,combined,spam,ham,2
15,LogisticRegression,combined,spam,spam,88
15,LogisticRegression,combined,spam,smishing,7
15,LogisticRegression,combined,smishing,ham,1
15,LogisticRegression,combined,smishing,spam,6
15,LogisticRegression,combined,smishing,smishing,119
15,LinearSVC,manual_only,ham,ham,964
15,LinearSVC,manual_only,ham,spam,2
15,LinearSVC,manual_only,ham,smishing,1
15,LinearSVC,manual_only,spam,ham,18
15,LinearSVC,manual_only,spam,spam,64
15,LinearSVC,manual_only,spam,smishing,15
15,LinearSVC,manual_only,smishing,ham,2
